filename,camera,latitude,longitude,address,subject,quality
8aef973c-db2b-49af-aaad-a8b48a636824.jpg,91f870f9-e61f-4b35-9f2c-ee0c91a2d500,55.77262045214547,37.58931766997507,"Россия, Москва, 1-я Брестская улица, 33с2   0.014 km",,low
10e5e19d-0d1b-4d28-b084-746efc711478.jpg,daf174fa-557e-43eb-bdcf-e016c6421157,55.7640747090559,37.5525902797606,"Россия, Москва, Звенигородское шоссе, 7   0.023 km",,low
9c59121d-61a9-4677-9218-2e0f81dd84f5.jpg,0ad84933-187d-4729-a699-a7c9c9e5bc2f,55.5437176722953,37.5224915742871,"Россия, Москва, улица Адмирала Лазарева, 42   0.001 km",,medium
5b8864ca-5817-4cb8-8869-8e3c452ec753.jpg,d6548f95-d008-4d7c-bdf4-5095456a6f85,55.6652917565823,37.6492172478469,"Россия, Москва, Коломенский проезд, 8к5   0.033 km",,medium
f9a29389-d193-49b7-afbf-4dc88fdafa93.jpg,2f8aafd3-61d6-43a9-b451-1ecf9bc2dc5f,55.638624,37.667389,"Россия, Москва, Кантемировская улица, 16к1   0.049 km",,medium
9e20a63b-32f2-4afc-9e31-d67773f158cf.jpg,c0e599d3-dc0a-4f4c-9980-717b3cb3d8a9,55.726324,37.651926,"Россия, Москва, Дербеневская улица, 1   0.013 km",,low
7d2d38eb-b311-4393-92ec-fe09d4e5f465.jpg,cceb40cf-88a4-45b6-b736-09acf7cf364c,55.743072,37.645896,"Россия, Москва, Котельническая набережная, 25к2   0.029 km",,low
b1c538cb-62da-4724-a2e7-7288bb74d218.jpg,e908c8c8-72ee-47c3-9f04-1a218f62de49,55.7954136235282,37.5623047351825,"Россия, Москва, улица Верхняя Масловка, 20с3   0.019 km",,low
087b06eb-f9ea-40f7-9505-5cd43851eba7.jpg,89dee63a-c1f5-4101-8292-ee00bfb997bb,55.6843644787242,37.5409025029701,"Россия, Москва, Ленинский проспект, 79   0.048 km",,low
295beca6-abf8-4585-8680-481e56503223.jpg,56db1186-a38c-47ad-ac6e-9972c3948204,55.73934375460584,37.57152953505629,"Россия, Москва, Саввинская набережная, 3   0.062 km",,low
61b8917c-3267-428e-926c-5fc4e01e071f.jpg,b885fa61-29cf-44c9-81ac-3da3015b74a4,55.65391937215404,37.71713636441805,"Россия, Москва, улица Перерва, 10   0.069 km",,low
09e7fa74-65d9-4b69-856b-15d4578e0142.jpg,be561985-55bd-4e68-8185-a33ce4572834,55.687661,37.483485,"Россия, Москва, улица Удальцова, 89к2   0.045 km",,medium
bd96ebcc-a7ad-498a-a20f-c5daa0e2bc3d.jpg,c278ab9e-c556-468e-8a64-5d6ea0ad30a3,55.632905,37.74822,"Россия, Москва, улица Борисовские Пруды, 16к5А   0.037 km",,medium
705d2b23-03fc-4d1a-8c72-d7393e6694fb.jpg,a9cabb28-b4ce-4ea3-8527-8a016b4f9965,55.5524480916934,37.5514168950359,"Россия, Москва, улица Поляны, 7   0.045 km",,low
d3779a9c-7fa5-4d13-a0ea-6efc2b4b3c16.jpg,0ef65811-d09b-4f40-a5d3-9df32d89cb93,55.6320295100973,37.507947614749,"Россия, Москва, Профсоюзная улица, 132к7   0.032 km",,medium
19c3c3c0-d4b6-40d0-90cf-578df4168e55.jpg,b94ece99-0436-453c-93e3-ea5386219239,55.7902399501654,37.5253182923414,"Россия, Москва, Ходынский бульвар, 20А   0.145 km",,medium
814c60df-028e-44b0-a490-4239c2b6e6ef.jpg,29af56cb-06a3-4a3a-aa72-92bcc6d301c5,55.751641,37.643408,"Россия, Москва, Певческий переулок, 1/2с3-3А   0.020 km",,medium
e8d4c67b-dddd-452a-b618-b7b55994a754.jpg,76a124bb-e01d-4c0c-b4ad-95747d6bd2a5,55.7311526213749,37.4576616441795,"Россия, Москва, Кастанаевская улица, 57к3   0.012 km",,low
e4019ab1-1666-4c76-b77e-15e308d52fc0.jpg,f5aad8e4-17b5-4ba9-8a41-0c1b180da9ca,55.790566,37.622876,"Россия, Москва, Олимпийский проспект, 28   0.011 km",,low
bf791409-d7b7-4672-afc8-8b4d3d470633.jpg,950a3a3c-cf3d-47c7-94a2-db70e2422518,55.69919582643303,37.7800652539667,"Россия, Москва, улица Юных Ленинцев, 99/1   0.012 km",,low
5136b959-1a9f-4abe-b3ae-2cf1050b9e6b.jpg,0031193d-e8dc-4240-9bde-ba0da0694e6c,55.8165709392841,37.7912038564682,"Россия, Москва, Байкальская улица, 14к2   0.014 km",,medium
f71045c5-150e-43ca-945a-1eec7de95d6c.jpg,7ae0f978-3ce1-45c9-b0cb-ea352aa09c32,55.4911151881254,37.30340472883583,"Россия, Москва, Троицк, Парковый переулок, 4   0.024 km",,low
c879f036-01c6-4963-adbb-eabc5c8f2a61.jpg,af8ec69d-f4f2-4691-8e80-3b66d237bea6,55.640530658899,37.3714881865077,"Россия, Москва, Новопеределкинская улица, 4   0.027 km",,medium
b608ac16-e518-4090-bd53-0a1f2cc1903e.jpg,c046821f-3ba7-48d8-8a03-80c656fcf2c8,55.64530492482186,37.7030154074093,"Россия, Москва, Донецкая улица, 34к2   0.053 km",,medium
46101c92-c2ad-4a6e-9c84-a58029b7f61c.jpg,ee2b47f3-91d6-4285-920c-e3152d780930,55.6675690867591,37.5049813227523,"Россия, Москва, улица Лобачевского, 18   0.025 km",,medium
6b91901a-8cbe-461a-b2c2-bf2c780c6914.jpg,3371d468-ad52-459b-9abd-1baa1c2e3577,55.78335840104916,37.47594231415481,"Россия, Москва, улица Маршала Тухачевского, 29   0.045 km",,medium
fba1f253-f16e-4de2-997d-c89deb0a7fe7.jpg,4aef4393-ebcc-4203-88c5-6244b9cd7738,55.667279,37.467987,"Россия, Москва, улица Академика Анохина, 12к4   0.027 km",,medium
222719dc-6258-458b-a4c5-732b33bf0576.jpg,d5a374c2-f83d-4b23-9f6c-473a888d7ad6,55.83740365627871,37.38544252513078,"Россия, Москва, Пятницкое шоссе, 7   0.081 km",,medium
8736eb36-61cd-45d8-96fb-ab541ff14454.jpg,ca5b0f78-926d-42cf-a2c0-35b29f517efa,55.6704973818065,37.5495145826635,"Россия, Москва, улица Гарибальди, 28к1   0.063 km",,medium
d4a33225-aa8f-4658-b5d0-2c667f70f3c4.jpg,fc477e01-58fc-4086-a1b2-5bff29e34b02,55.7876391169805,37.5094017982482,"Россия, Москва, улица Зорге, 20   0.008 km",,medium
346b4c09-0a15-4c08-95ac-609ffe84b4f2.jpg,b66832ea-c009-411b-97bb-fc7365ce8873,55.967049,37.150579,"Россия, Москва, Зеленоград, Георгиевский проспект, 37к2   0.016 km",,low
99f2ff01-285d-4f1c-abc9-39a9f9dee94f.jpg,8093839b-8eda-4d5f-bf98-d9dedff80664,55.6799764258565,37.7393976449964,"Россия, Москва, Ставропольская улица, 2   0.003 km",,low
27ce18ff-eb52-4932-8153-1c5b0de094f4.jpg,8a98e9bf-f26a-428f-a3e2-af2ed40063e9,55.8976500967407,37.6029475509257,"Россия, Москва, улица Лескова, 12А   0.009 km",,medium
3e7099bd-438e-4158-9457-ae508808ed3d.jpg,9b07eed2-241f-4682-8445-07cde3525543,55.640052417718,37.5061762332901,"Россия, Москва, улица Островитянова, 15к1с1   0.018 km",,medium
bd50367b-582d-48d8-9146-93c7f103a6d3.jpg,bccca42c-4270-4239-8b80-ae590c957d47,55.637253,37.656649,"Россия, Москва, Пролетарский проспект, 23   0.039 km",,medium
af6cd5fa-cdbd-4f93-a109-287d7fa0af0a.jpg,f28e74d0-f936-4f6a-9cf6-72d76b9c1180,55.8952402704771,37.5916960239396,"Россия, Москва, Шенкурский проезд, 10   0.007 km",,medium
bd15009e-65ae-477c-8a17-928da2539b01.jpg,c938dfb0-27d5-4571-b7a3-bc655bff87c7,55.70064879545546,37.77882447486841,"Россия, Москва, Есенинский бульвар, 11к1   0.041 km",,medium
71de8616-e2f2-47b0-8d37-973cccee4571.jpg,f07881fd-41e9-4b43-8bbe-6e12fb288a06,55.73969572124147,37.57555178234777,"Россия, Москва, 1-й Вражский переулок, 2/44   0.013 km",,low
585b6c6b-a7f1-42c9-8510-35161cdcd279.jpg,dcf5dcd6-54b4-4cde-8db3-dc6ae865a217,55.7930980885438,37.5900082109752,"Россия, Москва, улица Сущёвский Вал, 3/5   0.022 km",,medium
e6de56ee-f2ff-4f08-8e0b-3b0c0e67343a.jpg,f2f65f28-fa12-4ad8-8ea2-0dfbb41aa9f6,55.768310396489,37.7303841005235,"Россия, Москва, проспект Будённого, 29/1   0.036 km",,medium
d63dbfdd-156e-4ad5-9f53-dc422db6c94a.jpg,d7a9c894-9042-4a52-9271-2dd0fac0739d,55.65991996707057,37.52576256812204,"Россия, Москва, улица Академика Челомея, 10   0.074 km",,low
09cbc9d2-cdc8-4497-8724-5337cee6aa31.jpg,617ec0e1-a92f-44b0-8c47-6c63033cecc3,55.7288603255507,37.7608908392854,"Россия, Москва, улица Михайлова, 2/6   0.009 km",,medium
2f7df732-c565-4178-b1a3-210b9a8514fe.jpg,21713ef8-cb77-47da-ac3b-88284a232589,55.82025641220474,37.4962415952444,"Россия, Москва, Ленинградское шоссе, 15   0.072 km",,low
f5a9b687-081f-46ab-982f-e4ef8d1237e1.jpg,4d322e55-ec01-48e0-a033-5090cf67406d,55.675023,37.491638,"Россия, Москва, улица Лобачевского, 74   0.011 km",,medium
6b8c5e97-1c32-411a-9552-a89ed5203978.jpg,e05c9c77-ff4b-4a97-88e1-8526125a2378,55.7018917304506,37.7566092014308,"Россия, Москва, улица Юных Ленинцев, 47к2   0.013 km",,medium
9ee34d74-b2f2-4d1e-aacb-a5f510592858.jpg,f0e6c2c6-88cc-4835-b5cc-406686123679,55.99494110320806,37.19018888954886,"Россия, Москва, Зеленоград, к1204   0.077 km",,medium
c2a193d9-5534-44f2-b6aa-57fc3ae8f426.jpg,87e7e541-952a-4fb7-b7f8-f840cb380ccd,55.64057945404042,37.36886632142564,"Россия, Москва, Новопеределкинская улица, 8   0.031 km",,low
131c5c14-3796-4a5d-a185-4356c82f766d.jpg,f7c057d3-0fbb-4a30-a39f-988b22ee7fbe,55.749241717554,37.7152823558196,"Россия, Москва, 2-я Кабельная улица, 15   0.011 km",,medium
89656db9-2a19-4ab4-b682-34fb797bdf7f.jpg,04748e1c-7bd9-41e4-bb12-b72bca4763b3,55.808725,37.706214,"Россия, Москва, Краснобогатырская улица, 75к1   0.091 km",,low
489971fc-2f25-4675-9788-670bf51ef413.jpg,7bb8d00b-8a38-4606-934d-2741c38f0f93,55.815321793151,37.4032489061344,"Россия, Москва, улица Исаковского, 8к3   0.011 km",,medium
aca68e9c-de19-4f1d-b932-e94a8ed3bb0d.jpg,660e4651-6a24-41c9-9acc-70480fc6569d,55.8592663834443,37.6055775880808,"Россия, Москва, Отрадная улица, 3   0.033 km",,medium
1433c0ef-878d-431a-b97d-1d295061e7d6.jpg,cfe594ae-a745-4747-accf-847235fc54fe,55.8061448899359,37.5814070932536,"Россия, Москва, Бутырская улица, 89   0.008 km",,low
abe61379-cad9-4fbe-bcc9-26c1fa32b4f4.jpg,ff3fda0b-0c71-463e-8b90-7eebb7585d5e,55.866593306944,37.4729166030876,"Россия, Москва, Беломорская улица, 13к2   0.027 km",,medium
b0b94320-7e61-4c39-9721-337214692897.jpg,c60e6f8f-0c23-41d4-9204-0642f1e36819,55.5494310354766,37.5563969239422,"Россия, Москва, Скобелевская улица, 5к1   0.026 km",,low
c9ffd546-9902-4b28-a8ca-2fce4ebe0671.jpg,a47a0765-571e-449a-893a-a3bfe684efde,55.6609328161891,37.5092028270518,"Россия, Москва, Ленинский проспект, 111к1с1   0.025 km",,medium
7d1423bc-0aaa-4f42-82d5-93c58872f96e.jpg,50bb4675-5939-4fd5-a110-625e85254df2,55.6728209254409,37.6115564490724,"Россия, Москва, Электролитный проезд, 16к1   0.067 km",,low
7052f271-1e2f-40d8-938e-fd3881e335ac.jpg,b98135c9-1c13-409b-b212-db7ba888062e,55.77906558774587,37.54155633862251,"Россия, Москва, улица Полины Осипенко, 2к4   0.035 km",,low
794d9ff5-0a1c-4890-bc49-4063903e7264.jpg,a4ac903a-f1d2-4b6d-8d64-351ec1e748b5,55.707436087724,37.8728056355815,"Россия, Москва, Каскадная улица, 20Ак1   0.042 km",,medium
f98c7dd8-6ce8-4288-ab5a-e57116089511.jpg,8650b993-7f8c-4b98-9591-3eedf358dbce,55.6532087148563,37.5697283558197,"Россия, Москва, Севастопольский проспект, 77к2   0.071 km",,medium
fd7e7cd4-3256-4de2-9702-3272cfea9242.jpg,945648b5-5341-4f10-b688-1c8204f9f258,55.7986900077856,37.6737417619007,"Россия, Москва, 5-й Лучевой просек, 5Ас3   0.092 km",,medium
556d32c6-d531-4538-a717-295641ea04fe.jpg,4b14d985-d7eb-4aa1-8f1a-bdb41d8d0abc,55.7337090266157,37.6250804232783,"Россия, Москва, улица Малая Ордынка, 36   0.014 km",,low
190df53d-8152-4e06-a833-b860670da853.jpg,df4502a3-8b2a-4bc8-8c48-27f3f0f97c1a,55.7349292100512,37.6684884662699,"Россия, Москва, Марксистская улица, 9   0.022 km",,medium
5960d7c5-7883-4d9c-a797-68549c816353.jpg,92d22c8c-7ed1-4870-89ce-0b99d6039cbe,55.8502320313627,37.6534050703048,"Россия, Москва, проезд Нансена, 6к2   0.015 km",,medium
fff225b4-c5a3-457c-8160-63da8c29749e.jpg,69f8bc60-7a1c-4f18-9eb8-06fb943aa64c,55.869059853111,37.538853355819,"Россия, Москва, Коровинское шоссе, 4А   0.005 km",,medium
a5dc40bd-102a-4f25-ba18-0bc2fc79c7ef.jpg,0f0d5cc1-5172-40f3-ab30-7fb17e7fb8c8,55.774993,37.550244,"Россия, Москва, Хорошёвское шоссе, 12к1   0.000 km",,medium
948c551f-9c7e-4b26-a6dd-5f1a7c2528bd.jpg,4c3b5b28-407c-42a9-8e69-32006fc7217b,55.641299,37.7651,"Россия, Москва, улица Борисовские Пруды, 34к1   0.103 km",,medium
49ed98fe-85ec-40e4-8381-e841f37065eb.jpg,3dfa1758-8cdd-4c9a-aa4c-d7d146ea87cd,55.7768611483388,37.8331961631769,"Россия, Москва, Магнитогорская улица, 25   0.001 km",,medium
c4e0a99b-fafb-4aed-9713-a26d93f2ef2d.jpg,51017261-a076-4ade-b7ef-e9a5c3bcabc8,55.71285271539497,37.48312927116393,"Россия, Москва, Веерная улица, 40к2   0.057 km",,medium
c4cee658-e012-4ab4-8009-f23243a68ab8.jpg,9a4791a5-f08e-4323-8f01-b12bd3b763fa,55.6925512151229,37.5752032037042,"Россия, Москва, Черёмушкинский проезд, 1/10   0.023 km",,medium
3d440e9e-b822-463f-855c-35b918604baa.jpg,f2b7a465-e40a-405d-92d2-9bb87b79ae68,55.50033457929693,37.56765192394155,"Россия, Москва, Новомосковский административный округ, Щербинка, Спортивная улица, 23   0.020 km",,low
c550728c-cdb3-4604-a8d4-30b4dcf70ca7.jpg,ff009660-7c2a-4572-bfea-ba906c424b79,55.781013,37.669597,"Россия, Москва, Краснопрудная улица, 38/2   0.021 km",,low
97515c39-fd30-49c5-9d01-4ed72dd6e609.jpg,143e3c78-e233-45aa-9cab-f2534f310dc8,55.7821327067827,37.7231407447038,"Россия, Москва, Щербаковская улица, 8   0.037 km",,medium
2728eaa3-2f29-47ca-9727-6ea962a367e2.jpg,e6b46f74-7ce7-41fa-8b53-d14ac5786aad,55.6408561038892,37.5279979705797,"Россия, Москва, улица Миклухо-Маклая, 30   0.045 km",,medium
d11aa773-23ae-4d9a-83b3-bccfbac7b7e0.jpg,ea0029a1-7c4d-4e5d-bcf0-74567971ec06,55.8777727727818,37.6382146636843,"Россия, Москва, улица Молодцова, 9   0.049 km",,medium
18e91efd-c699-4969-8d59-b58582698e7f.jpg,cf58bbe2-e9d8-48da-b3ff-4ab9e8530e89,55.7998711077015,37.7427660489336,"Россия, Москва, Большая Черкизовская улица, 32к1   0.057 km",,medium
789d9954-3cad-4127-9534-38bef03ba73e.jpg,2a54eb0d-3edc-4731-a806-d6eac3bbbe24,55.4857354442806,37.4994810846556,"Россия, Москва, Новомосковский административный округ, район Щербинка, посёлок Фабрики имени 1 Мая, 18   0.032 km",,low
